Date,Open,High,Low,Close,Adj Close,Volume,weekly_macd,weekly_signal,monthly_macd,monthly_signal,weekly_diff,monthly_diff,codes,switch_code,atr
2021-10-01,282.1199951171875,289.9800109863281,281.2900085449219,289.1000061035156,282.857421875,30086300,14.329859386715327,14.683039393642655,17.528972644760472,8.788026479055876,-0.3531800069273281,8.740946165704596,1,0,5.356833096678175
2021-10-04,287.3999938964844,287.75,280.25,283.1099853515625,276.99676513671875,31350700,14.004790947513925,14.653550330767494,17.566829800323262,8.88502983067209,-0.6487593832535694,8.681799969651172,1,0,5.606345660461283
2021-10-05,284.04998779296875,290.3999938964844,284.04998779296875,288.760009765625,282.5247497558594,24993000,13.787157154924444,14.61588106225258,17.628868058905425,8.981646827669143,-0.8287239073281363,8.647221231236282,1,0,5.726607387330741
2021-10-06,285.7799987792969,293.6300048828125,285.510009765625,293.1099853515625,286.78076171875,28002600,13.649181577151012,14.57385064985686,17.708994519260784,9.078081608791704,-0.9246690727058482,8.63091291046908,1,0,5.897563775538851
2021-10-07,295.17999267578125,296.6400146484375,293.9200134277344,294.8500061035156,288.4832458496094,20430500,13.541419601995358,14.528962343428098,17.795347303261792,9.174404986631153,-0.9875427414327405,8.62094231663064,1,0,5.728454058051107
2021-10-08,296.2200012207031,296.6400146484375,293.760009765625,294.8500061035156,288.4832458496094,17685700,13.432003750247418,14.48126849155068,17.880087822141547,9.270600377078782,-1.0492647413032614,8.609487445062765,1,0,5.5249932776979875
2021-10-11,292.9200134277344,297.9700012207031,292.75,294.2300109863281,287.87664794921875,19298600,13.310205304613476,14.430352700814279,17.960467725817438,9.366621010766503,-1.120147396200803,8.593846715050935,1,0,5.50320811834376
2021-10-12,295.3399963378906,295.44000244140625,292.3500061035156,292.8800048828125,286.5557861328125,17974100,13.163884488016038,14.375288865475225,18.03328140477018,9.462385214015162,-1.2114043774591874,8.570896190755017,1,0,5.330835757014841
2021-10-13,294.9100036621094,297.2799987792969,293.489990234375,296.30999755859375,289.9117736816406,23416300,13.078024858624701,14.318886082568682,18.119936849723643,9.558048768000893,-1.2408612239439805,8.561888081722751,1,0,5.264347019991056
2021-10-14,299.2099914550781,303.2699890136719,297.8299865722656,302.75,296.212646484375,27262900,13.102528750886677,14.266000981191205,18.233688330416413,9.653912188580069,-1.163472230304528,8.579776141836344,1,0,5.385464534952765
2021-10-15,302.3399963378906,304.45001220703125,300.5199890136719,304.2099914550781,297.6411437988281,25384800,13.14488738093462,14.21725691161483,18.351993440109112,9.75002358362459,-1.072369530680211,8.601969856484523,1,0,5.281504395038782
2021-10-18,303.57000732421875,308.2099914550781,302.69000244140625,307.2900085449219,300.6546325683594,22729300,13.232612869152547,14.174446301072994,18.482018572976358,9.846509716103613,-0.9418334319204469,8.635508856872745,1,0,5.298539017363238
2021-10-19,308.3500061035156,309.29998779296875,307.2200012207031,308.2300109863281,301.5743103027344,17682100,13.326011515272796,14.13755783212516,18.61407327785193,9.943388871482048,-0.8115463168523629,8.670684406369881,1,0,5.068642330080692
2021-10-20,309.2099914550781,309.70001220703125,306.1099853515625,307.4100036621094,300.77203369140625,16537100,13.393931928759116,14.105226271109244,18.740279163857963,10.040592079132612,-0.7112943423501275,8.699687084725351,1,0,4.963026903177336
2021-10-21,307.1700134277344,311.0199890136719,306.3599853515625,310.760009765625,304.0496826171875,16918100,13.51060911482108,14.079373351270627,18.879301205792842,10.138257373349852,-0.5687642364495478,8.74104383244299,1,0,4.941382379134149
2021-10-22,310.3999938964844,311.0899963378906,307.79998779296875,309.1600036621094,302.48419189453125,17449300,13.586943337342234,14.057963350665045,19.008902853445022,10.236275555450352,-0.4710200133228106,8.77262729799467,1,0,4.823427070729443
2021-10-25,309.3599853515625,309.3999938964844,306.4599914550781,308.1300048828125,301.4764709472656,17554500,13.634801198080254,14.039564996204836,19.131736241587816,10.33456793872259,-0.4047637981245824,8.797168302865227,1,0,4.68889670349182
2021-10-26,311.0,312.3999938964844,308.6000061035156,310.1099853515625,303.4137268066406,28107300,13.70824685430722,14.025159859600592,19.261303849492776,10.433205904587453,-0.3169130052933724,8.828097944905323,1,0,4.65897471809435
2021-10-27,316.0,326.1000061035156,316.0,323.1700134277344,316.1917724609375,52588700,14.000145969911046,14.02407229917931,19.446936857826557,10.53280514163982,-0.023926329268263657,8.914131716186738,1,0,5.468335338797351
2021-10-28,324.3299865722656,324.8699951171875,321.3599853515625,324.3500061035156,317.34625244140625,26297900,14.291829433756732,14.035713913726154,19.634965880673917,10.633381503397104,0.256115520030578,9.001584377276814,3,4,5.328454910267804
2021-10-29,324.1300048828125,332.0,323.8999938964844,331.6199951171875,324.459228515625,34766000,14.689856462602677,14.06415489411209,19.852517206381293,10.73525040619251,0.6257015684905873,9.117266800188784,3,0,5.526422892653778
2021-11-01,331.3599853515625,331.489990234375,326.3699951171875,329.3699951171875,322.2578430175781,27073200,15.022183366706827,14.105808305964036,20.05676752234922,10.838250595321313,0.9163750607427907,9.218516927027906,3,0,5.506678396615862
2021-11-02,330.30999755859375,333.45001220703125,330.0,333.1300048828125,325.9366760253906,26487100,15.39706169243044,14.161949757549532,20.274675884353627,10.942520488017804,1.2351119348809085,9.332155396335823,3,0,5.4047739998020825
2021-11-03,333.8999938964844,334.8999938964844,330.6499938964844,334.0,326.78790283203125,21500100,15.761648102982235,14.231501859524867,20.493180592770017,11.04805264387142,1.5301462434573683,9.445127948898596,3,0,5.322290129325835
2021-11-04,332.8900146484375,336.5400085449219,329.510009765625,336.44000244140625,329.1751708984375,23992200,16.143755588915724,14.314643326020121,20.719269674423543,11.154916920452107,1.8291122628956025,9.564352753971436,3,0,5.444269336938234
2021-11-05,338.510009765625,338.7900085449219,334.4200134277344,336.05999755859375,328.8034362792969,22570100,16.49295398329565,14.4093524850321,20.940266926470798,11.263042334883254,2.0836014982635493,9.677224591587544,3,0,5.367535453392344
2021-11-08,337.29998779296875,337.6499938964844,334.44000244140625,336.989990234375,329.7133483886719,20897000,16.833584209588025,14.514753864360618,21.162069516223426,11.372423850699168,2.3188303452274077,9.789645665524258,3,0,5.213425147831627
2021-11-09,337.1099853515625,338.7200012207031,334.5299987792969,335.95001220703125,328.6957702636719,21307400,17.131369892436794,14.6285197786248,21.375874591542413,11.482959218001303,2.502850113811995,9.89291537354111,3,0,5.140323517149418
2021-11-10,334.57000732421875,334.6300048828125,329.9200134277344,330.79998779296875,323.656982421875,25500900,17.316192559765454,14.745375116935262,21.56344141704878,11.594345761637186,2.570817442830192,9.969095655411593,3,0,5.203871757259191
2021-11-11,331.25,333.7699890136719,330.510009765625,332.42999267578125,325.2517395019531,16849800,17.51211562751581,14.865668182612678,21.75532046843685,11.706621725248231,2.646447444903133,10.048698743188618,3,0,5.0650222779119565
2021-11-12,333.9200134277344,337.2300109863281,333.7900085449219,336.7200012207031,329.4491882324219,23831000,17.76511565284767,14.991731116101157,21.963317003320384,11.819955374729693,2.773384536746512,10.143361628590691,3,0,5.046093421276843
2021-11-15,337.5400085449219,337.8800048828125,334.0299987792969,336.07000732421875,328.8132019042969,16723000,17.98580437574617,15.121908214346593,22.16519695277472,11.93426743636555,2.863896161399577,10.230929516409171,3,0,4.96065860522364
2021-11-16,335.67999267578125,340.6700134277344,335.510009765625,339.510009765625,332.1789245605469,20886800,18.247263391423132,15.257793222045574,22.37926924743354,12.049681821018234,2.989470169377558,10.329587426415307,3,0,4.97489753904096
2021-11-17,338.94000244140625,342.19000244140625,338.0,339.1199951171875,332.40435791015625,19053400,18.480322265652887,15.397903180463285,22.58829765770153,12.16613061479374,3.0824190851896027,10.422167042907791,3,0,4.918833599171793
2021-11-18,338.17999267578125,342.45001220703125,337.1199951171875,341.2699890136719,334.5117492675781,22463500,18.730715076090632,15.542808045490561,22.803664980592004,12.283672430990407,3.187907030600071,10.519992549601596,3,0,4.948203850608837
2021-11-19,342.6400146484375,345.1000061035156,342.20001220703125,343.1099853515625,336.3153076171875,21963400,18.992061128805176,15.692775570852067,23.023905034334376,12.402349034342274,3.299285557953109,10.621555999992102,3,0,4.868333362385732
2021-11-22,344.6199951171875,349.6700134277344,339.54998779296875,339.8299865722656,333.1002502441406,31031100,19.174007910633975,15.844133498668672,23.226116720843066,12.521948677287035,3.329874411965303,10.704168043556031,3,0,5.243454262147688
2021-11-23,337.04998779296875,339.45001220703125,333.55999755859375,337.67999267578125,330.9928894042969,30427600,19.30003741624631,15.994390190737265,23.415551646953162,12.64231998081926,3.3056472255090465,10.773231666133903,3,0,5.316778177175126
2021-11-24,336.2799987792969,338.1600036621094,333.9100036621094,337.9100036621094,331.21832275390625,21661300,19.414442616551185,16.14308812229439,23.602973231803418,12.76343217143787,3.2713544942567943,10.839541060365548,3,0,5.240579731891306
2021-11-26,334.3500061035156,337.92999267578125,328.1199951171875,329.67999267578125,323.15130615234375,24217200,19.369501892107223,16.28336698185147,23.750668318344083,12.884838095713077,3.0861349102557547,10.865830222631006,3,0,5.566966735649424
2021-11-29,334.94000244140625,339.0299987792969,334.739990234375,336.6300048828125,329.96368408203125,28563500,19.438764793830842,16.420558191067965,23.926815771711432,13.006848898762783,3.018206602762877,10.919966872948649,3,0,5.837183845759388
2021-11-30,335.32000732421875,337.7799987792969,328.989990234375,330.5899963378906,324.0432434082031,42885600,19.38918447716884,16.54962889915931,24.073130265980353,13.129128250886735,2.8395555780095307,10.944002015093618,3,0,6.048099904690755
2021-12-01,335.1300048828125,339.2799987792969,329.3900146484375,330.0799865722656,323.54339599609375,33337600,19.32332114401777,16.670224214153155,24.214631991785268,13.251620004929812,2.6530969298646134,10.963011986855456,3,0,6.3225202174226744
2021-12-02,330.29998779296875,333.489990234375,327.79998779296875,329.489990234375,322.96502685546875,30766000,19.2405807359969,16.781978845537665,24.351017964287763,13.374265286248685,2.458601890459235,10.976752678039079,3,0,6.277340374617976
2021-12-03,331.989990234375,332.70001220703125,318.0299987792969,323.010009765625,316.6133728027344,41779300,19.038616421891618,16.880093522770444,24.45607653566603,13.496716239280921,2.1585228991211736,10.959360296385107,3,0,6.876817041730095
2021-12-06,323.95001220703125,327.45001220703125,319.2300109863281,326.19000244140625,319.7303771972656,30032600,18.89243873627862,16.967586792922976,24.573266919978238,13.619109064481997,1.9248519433556446,10.954157855496241,3,0,6.972758771840316
2021-12-07,331.6400146484375,335.79998779296875,330.1000061035156,334.9200134277344,328.2875061035156,31021900,18.896702710492264,17.051461398034686,24.72719151077581,13.74185030698248,1.8452413124575777,10.98534120379333,3,0,7.161132104507078
2021-12-08,335.30999755859375,335.5,330.79998779296875,334.9700012207031,328.3364562988281,24761000,18.892180696715855,17.131492671890392,24.878687951271928,13.86490928647739,1.7606880248254626,11.013778664794538,3,0,6.985337821311935
2021-12-09,334.4100036621094,336.489990234375,332.1199951171875,333.1000061035156,326.5035095214844,22214200,18.845655219798687,17.206021478321187,25.019217717347033,13.988161313337828,1.6396337414774997,11.031056404009204,3,0,6.798527623419787
2021-12-10,334.9800109863281,343.0,334.7900085449219,342.5400085449219,335.7566223144531,38095700,18.95729485389967,17.28216379899851,25.199351494634925,14.1120418678273,1.6751310549011578,11.087309626807626,3,0,7.020060933858669
2021-12-13,340.67999267578125,343.7900085449219,339.0799865722656,339.3999938964844,332.6788024902344,28899400,18.999124164992907,17.35681424969392,25.362497441700214,14.23635629405794,1.6423099152989877,11.126141147642274,3,0,6.855058147305393
2021-12-14,333.2200012207031,334.6400146484375,324.1099853515625,328.3399963378906,321.8377990722656,44438700,18.835686138696758,17.42111302747665,25.47353301641965,14.360523992647572,1.4145731112201076,11.11300902377208,3,0,7.457554616518951
2021-12-15,328.6099853515625,335.19000244140625,324.5,334.6499938964844,328.0228576660156,35381100,18.78114103739631,17.480244680081853,25.610555405732555,14.484833732018677,1.300896357314457,11.125721673713878,3,0,7.688443751223959
2021-12-16,335.7099914550781,336.760009765625,323.0199890136719,324.8999938964844,318.4659729003906,35034800,18.54897143031991,17.526711060526985,25.701618331092618,14.608776103279164,1.0222603697929245,11.092842227813454,3,0,8.120699258848413
2021-12-17,320.8800048828125,324.9200134277344,317.25,323.79998779296875,317.3876953125,47750300,18.2992855812808,17.5603012570815,25.785854092461932,14.73227972746903,0.7389843241993006,11.053574364992903,3,0,8.088507413245175
2021-12-20,320.04998779296875,322.79998779296875,317.57000732421875,319.9100036621094,313.5747375488281,28326500,17.984161827347407,17.578729977527843,25.85089939750378,14.855137403381017,0.40543184981956415,10.995761994122764,3,0,7.955755486633153
2021-12-21,323.2900085449219,327.7300109863281,319.79998779296875,327.2900085449219,320.8086242675781,24740600,17.804316644654023,17.588538093489852,25.947248453496343,14.977702166365717,0.21577855116417055,10.969546287130626,3,0,7.953917465659246
2021-12-22,328.29998779296875,333.6099853515625,325.75,333.20001220703125,326.6015625,24831500,17.727653093238303,17.594586571739786,26.067963056847248,15.100246485597557,0.13306652149851672,10.96771657124969,3,0,7.947208028850665
2021-12-23,332.75,336.3900146484375,332.7300109863281,334.69000244140625,328.06207275390625,19617800,17.671865548577387,17.597946527254464,26.193031213307222,15.222818692533576,0.07391902132292216,10.970212520773647,3,0,7.6409791418084865
2021-12-27,335.4599914550781,342.4800109863281,335.42999267578125,342.45001220703125,335.66839599609375,19947000,17.74583813055449,17.604376596963164,26.350360420141726,15.34577495471709,0.1414615335913254,11.004585465424636,3,0,7.651624099293272
2021-12-28,343.1499938964844,343.80999755859375,340.32000732421875,341.25,334.49212646484375,15661500,17.78638627971236,17.61229006143052,26.499593572691822,15.469021569280347,0.1740962182818393,11.030572003411475,3,0,7.35436453441359
2021-12-29,341.29998779296875,344.29998779296875,339.67999267578125,341.95001220703125,335.1783142089844,15042000,17.828367023937915,17.62168471197432,26.649298002706814,15.592560535395558,0.20668231196359343,11.056737467311256,3,0,7.159052431291931
2021-12-30,341.9100036621094,343.1300048828125,338.82000732421875,339.32000732421875,332.6003723144531,15994500,17.81335029169054,17.630017998048938,26.784611414332232,15.716229605881045,0.18333229364160175,11.068381808451187,3,0,6.9555485099836964
2021-12-31,338.510009765625,339.3599853515625,335.8500061035156,336.32000732421875,329.6598205566406,18000800,17.737571822124664,17.63469425126962,26.904053537648963,15.839851969767984,0.10287757085504268,11.064201567880978,3,0,6.709436417790514
2022-01-03,335.3500061035156,338.0,329.7799987792969,334.75,328.1208801269531,28865100,17.629012036797974,17.634447198466507,27.014190444034057,15.963325323074793,-0.005435161668533084,11.050865120959264,1,1,6.817333904549353
2022-01-04,334.8299865722656,335.20001220703125,326.1199951171875,329.010009765625,322.4945983886719,32674300,17.41622725303108,17.624959374751924,27.096533215371437,16.086344194812877,-0.20873212172084266,11.01018902055856,1,0,6.978954133233893
2022-01-05,325.8599853515625,326.07000732421875,315.9800109863281,316.3800048828125,310.1146545410156,40054300,16.983569189978198,17.597072844979152,27.120686342793363,16.208270627387247,-0.6135036550009545,10.912415715406116,1,0,7.411171610841977
2022-01-06,313.1499938964844,318.70001220703125,311.489990234375,313.8800048828125,307.6641540527344,39646100,16.519184908329407,17.55020815208134,27.132533137046153,16.328980710366903,-1.0310232437519318,10.80355242667925,1,0,7.396803779453811
2022-01-07,314.1499938964844,316.5,310.0899963378906,314.0400085449219,307.821044921875,32720000,16.071418046288784,17.485912930090358,27.144085769823334,16.448484633675815,-1.4144948838015736,10.69560113614752,1,0,7.3263180563800745
2022-01-10,309.489990234375,314.7200012207031,304.69000244140625,314.2699890136719,308.0464782714844,44289500,15.640928496351137,17.405696215579958,27.15565952952369,16.566795958491813,-1.7647677192288214,10.588863571031876,1,0,7.519438109050616
2022-01-11,313.3800048828125,316.6099853515625,309.8900146484375,314.9800109863281,308.742431640625,29386800,15.23552033687315,17.311340742592705,27.169394768917755,16.683951746452323,-2.075820405719554,10.485443022465432,1,0,7.462333294057835
2022-01-12,319.6700134277344,323.4100036621094,317.0799865722656,318.2699890136719,311.96722412109375,34372200,14.89940387343853,17.206473922194697,27.196771445958518,16.80011550003803,-2.3070700487561666,10.39665594592049,1,0,7.531451821642772
2022-01-13,320.4700012207031,320.8800048828125,304.0,304.79998779296875,298.76397705078125,45366000,14.335822320492298,17.081662982990245,27.16287431729154,16.91462112232812,-2.7458406624979474,10.248253194963418,1,0,8.199205614587857
2022-01-14,304.25,310.82000732421875,303.75,310.20001220703125,304.0570983886719,39846400,13.886471917440474,16.94274163231417,27.152606227977344,17.027748029572866,-3.0562697148736966,10.124858198404478,1,0,8.118548593526254
2022-01-18,304.07000732421875,309.79998779296875,301.739990234375,302.6499938964844,296.65655517578125,42333200,13.319264513013763,16.785199148866326,27.107924481691214,17.139131194789645,-3.4659346358525625,9.968793286901569,1,0,8.14293954926852
2022-01-19,306.2900085449219,313.9100036621094,302.70001220703125,303.3299865722656,297.32305908203125,45933900,12.784275946059154,16.61124596613558,27.06595281620133,17.248819831490326,-3.826970020076427,9.817132984711005,1,0,8.36558742262933
2022-01-20,309.07000732421875,311.6499938964844,301.1400146484375,301.6000061035156,295.6273498535156,35380700,12.238019863904128,16.42110570082117,27.01591132057132,17.3567434943531,-4.183085836917041,9.65916782621822,1,0,8.518758267790012
2022-01-21,302.69000244140625,304.1099853515625,295.6099853515625,296.0299987792969,290.1676940917969,57984400,11.614029356317133,16.21210238149491,26.940772822898623,17.462644370911615,-4.598073025177776,9.478128451987008,1,0,8.517418391515333
2022-01-24,292.20001220703125,297.1099853515625,276.04998779296875,296.3699951171875,290.50091552734375,85731500,11.019854862090426,15.986352489346888,26.867202052262087,17.566562135346427,-4.966497627256462,9.30063991691566,1,0,9.413316905910627
2022-01-25,291.5199890136719,294.989990234375,285.1700134277344,288.489990234375,282.7769775390625,72848600,10.31036391244686,15.739570377307757,26.758521303437988,17.668130744938598,-5.429206464860897,9.09039055849939,1,0,9.540935819346345
2022-01-26,307.989990234375,308.5,293.0299987792969,296.7099914550781,290.834228515625,90428900,9.773462785868333,15.480174395071261,26.686964831551677,17.76778637020504,-5.706711609202928,8.919178461346636,1,0,10.288726817280379
2022-01-27,302.6600036621094,307.29998779296875,297.92999267578125,299.8399963378906,293.9021911621094,53481300,9.312037727435325,15.211994539956656,26.629384201784433,17.865704578288792,-5.8999568125213315,8.76367962349564,1,0,10.31024606879987
2022-01-28,300.2300109863281,308.4800109863281,294.45001220703125,308.260009765625,302.1554870605469,49743700,9.015409972365774,14.942577819626617,26.609205412875212,17.96231784717925,-5.927167847260844,8.646887565695963,1,0,10.57594269152088
2022-01-31,308.95001220703125,312.3800048828125,306.3699951171875,310.9800109863281,304.82159423828125,46444500,8.776028754392428,14.674466990703392,26.6005543723997,18.057767974529753,-5.898438236310964,8.542786397869946,1,0,10.249804624766941
2022-02-01,310.4100036621094,310.6300048828125,305.1300048828125,308.760009765625,302.64556884765625,40950400,8.504744217299276,14.406218174468432,26.58125947499758,18.151950201054262,-5.901473957169156,8.429309273943318,1,0,9.935533301266977
2022-02-02,309.6300048828125,315.1199951171875,308.8800048828125,313.4599914550781,307.2524719238281,36636000,8.32444536206691,14.14179326958141,26.582313196611324,18.245103383325613,-5.817347907514499,8.33720981328571,1,0,9.680137018727596
2022-02-03,309.489990234375,311.2300109863281,299.9599914550781,301.25,295.2843322753906,43730000,7.934637932166652,13.871916950563378,26.528050967217325,18.336627666020547,-5.937279018396726,8.191423301196778,1,0,9.952984374947068
2022-02-04,300.2099914550781,308.79998779296875,299.9700012207031,305.94000244140625,299.8814392089844,35096500,7.6415629028959415,13.601031991969142,26.49451784759458,18.426770098966117,-5.959469089073201,8.067747748628463,1,0,9.872770246071008
2022-02-07,306.1700134277344,307.8399963378906,299.8999938964844,300.95001220703125,294.9902038574219,28533300,7.2711763515001735,13.325820877166144,26.438291357730975,18.51529519574805,-6.054644525665971,7.922996161982926,1,0,9.734715402699917
2022-02-08,301.25,305.55999755859375,299.95001220703125,304.55999755859375,298.5287780761719,32421200,6.978009188584281,13.049829064619107,26.398003757299932,18.602396947809396,-6.0718198760348265,7.795606809490536,1,0,9.440091827260487
2022-02-09,309.8699951171875,311.92999267578125,307.3900146484375,311.2099914550781,305.04705810546875,31284700,6.811796177922417,12.778610243458383,26.387021767047713,18.688414901613136,-5.966814065535965,7.698606865434577,1,0,9.292227776374064
2022-02-10,304.0400085449219,309.1199951171875,300.70001220703125,302.3800048828125,296.39190673828125,45386200,6.495378642072524,12.505426260789433,26.335950513868625,18.77291805754966,-6.010047618716909,7.563032456318965,1,0,9.379210024441875
2022-02-11,303.19000244140625,304.2900085449219,294.2200012207031,295.0400085449219,289.197265625,39175600,6.06216191485106,12.225284332705156,26.251922264118605,18.855558988008987,-6.163122417854096,7.396363276109618,1,0,9.42855268875968
2022-02-14,293.7699890136719,296.760009765625,291.3500061035156,295.0,289.1580810546875,36359500,5.645810725409149,11.93922026282272,26.16789648699472,18.936358297390044,-6.293409537413572,7.231538189604677,1,0,9.141513472310928
2022-02-15,300.010009765625,300.79998779296875,297.0199890136719,300.4700012207031,294.5197448730469,27058300,5.342265239882124,11.652396131390521,26.10845038253092,19.015607933689942,-6.310130891508397,7.092842448840976,1,0,8.902833066443304
2022-02-16,298.3699951171875,300.8699951171875,293.67999267578125,299.5,294.17596435546875,29982100,5.033486123100317,11.364617435377903,26.04456598587177,19.093275978465435,-6.331131312277586,6.951290007406335,1,0,8.78048802170245
2022-02-17,296.3599853515625,296.79998779296875,290.0,290.7300109863281,285.5618896484375,32461600,4.583223294388915,11.069774211856643,25.9415112430965,19.16894708636191,-6.486550917467728,6.772564156734589,1,0,8.831881734475182
2022-02-18,293.04998779296875,293.8599853515625,286.30999755859375,287.92999267578125,282.8116149902344,34264000,4.103022337565392,10.766871956452675,25.826389591887505,19.242509986975456,-6.6638496188872836,6.583879604912049,1,0,8.740317881448906
2022-02-22,285.0,291.5400085449219,284.5,287.7200012207031,282.6053771972656,41736100,3.639923804785383,10.457004645510619,25.71090225496897,19.313983934688093,-6.817080840725236,6.396918320280879,1,0,8.618867214478334
2022-02-23,290.17999267578125,291.70001220703125,280.1000061035156,280.2699890136719,275.28778076171875,37811200,3.0665031644159058,10.135678494158675,25.56276696452312,19.383031260984612,-7.0691753297427695,6.179735703538508,1,0,8.831805706675807
2022-02-24,272.510009765625,295.1600036621094,271.5199890136719,294.5899963378906,289.3532409667969,56989700,2.7696980735487955,9.815418475871288,25.47947759498561,19.45039530887413,-7.045720402322493,6.029082286111482,1,0,9.889534917370739
2022-02-25,295.1400146484375,297.6300048828125,291.6499938964844,297.30999755859375,292.0248718261719,32546700,2.533274325834441,9.498803512826209,25.408515959497095,19.51623089617383,-6.965529186991768,5.892285063323264,1,0,9.610283207871037
2022-02-28,294.30999755859375,299.1400146484375,293.0,298.7900085449219,293.47857666015625,34627500,2.3327546533190002,9.187236171108504,25.34420474710521,19.580628397289097,-6.8544815177895035,5.7635763498161126,1,0,9.362406882082219
2022-03-01,296.3999938964844,299.9700012207031,292.1499938964844,294.95001220703125,289.7068176269531,31217800,2.0733270806205724,8.877935775869899,25.262738353364284,19.64341414266009,-6.8046086952493265,5.6193242107041925,1,0,9.252235485044512
2022-03-02,295.3599853515625,301.4700012207031,293.70001220703125,300.19000244140625,294.85369873046875,31873000,1.9170014728971978,8.575286458349348,25.204823639653966,19.704866181300908,-6.65828498545215,5.499957458353059,1,0,9.146360737046972
2022-03-03,302.8900146484375,303.1300048828125,294.04998779296875,295.9200134277344,290.65960693359375,27314500,1.6923411465064646,8.276027966530092,25.127762990682072,19.764787693006777,-6.583686820023628,5.362975297675295,1,0,9.141621905102125
2022-03-04,294.2900085449219,295.6600036621094,287.1700134277344,289.8599853515625,284.70733642578125,32356500,1.3713471483322905,7.975824452695406,25.0238070908905,19.8228984045856,-6.604477304363115,5.200908686304899,1,0,9.113648911870897
2022-03-07,288.5299987792969,289.69000244140625,278.5299987792969,278.9100036621094,273.9519958496094,43157200,0.873090591553364,7.667009936993578,24.871475724140396,19.87868378933206,-6.793919345440214,4.992791934808334,1,0,9.271958744806936
2022-03-08,277.79998779296875,283.9599914550781,270.0,275.8500061035156,270.94635009765625,48159500,0.3444805710035439,7.348639094994011,24.706548560460874,19.932030361388733,-7.004158523990467,4.774518199072141,1,0,9.606818224211606
2022-03-09,283.44000244140625,289.6000061035156,280.7799987792969,288.5,283.37152099609375,35204500,0.0624595920044726,7.031848681820553,24.599249638644494,19.983601845115317,-6.96938908981608,4.6156477935291775,1,0,9.902759779706788
2022-03-10,283.0199890136719,286.6000061035156,280.5799865722656,285.5899963378906,280.5132141113281,30628000,-0.25716398730037326,6.7149350875109475,24.479487414623122,20.033280138701038,-6.972099074811321,4.4462072759220845,1,0,9.76113504024387
2022-03-11,287.9599914550781,289.510009765625,279.42999267578125,280.07000732421875,275.09136962890625,27209300,-0.6581682255751389,6.394365378246335,24.33577608843774,20.080821530410837,-7.052533603821474,4.254954558026903,1,0,9.783912329506428
2022-03-14,280.3399963378906,285.3999938964844,275.82000732421875,276.44000244140625,271.52587890625,30660700,-1.1033704866439393,6.068376862381541,24.176839456441428,20.12608139699681,-7.17174734902548,4.050758059444618,1,0,9.769346203986006
2022-03-15,280.3500061035156,287.82000732421875,278.7300109863281,287.1499938964844,282.0455322265625,34245100,-1.339213575536121,5.74630771290686,24.066823042806334,20.16962550358034,-7.085521288442981,3.8971975392259957,1,0,9.884393252497233
2022-03-16,289.1099853515625,294.57000732421875,283.20001220703125,294.3900146484375,289.1568298339844,37826300,-1.4363280780993364,5.434019200254417,23.98966212791413,20.21183585302049,-6.870347278353753,3.7778262748936413,1,0,9.990507671423911
2022-03-17,293.2900085449219,295.6099853515625,289.3699951171875,295.2200012207031,289.9720764160156,30816600,-1.5135643497272326,5.131950350255215,23.916372784788564,20.252769962763782,-6.6455146999824475,3.6636028220247816,1,0,9.722613568730138
2022-03-18,295.3699951171875,301.0,292.7300109863281,300.42999267578125,295.08941650390625,43390600,-1.4950925942836761,4.843818048318742,23.866445230158263,20.292700076215656,-6.338910642602418,3.573745153942607,1,0,9.618854671923206
2022-03-21,298.8900146484375,300.1400146484375,294.8999938964844,299.1600036621094,293.8419494628906,28351200,-1.4990006859939058,4.568043320739931,23.81069763789253,20.331572977449657,-6.067044006733837,3.4791246604428743,1,0,9.32679353669103
2022-03-22,299.79998779296875,305.0,298.7699890136719,304.05999755859375,298.6549072265625,27599700,-1.4161261193256678,4.307862040737079,23.776720261949777,20.369640903245237,-5.7239881600627465,3.4070793587045394,1,0,9.105594783062326
2022-03-23,300.510009765625,303.2300109863281,297.7200012207031,299.489990234375,294.1661376953125,25715400,-1.4165488691694463,4.058974609871577,23.722014591622838,20.40668370643173,-5.475523479041024,3.315330885191109,1,0,8.908052036952634
2022-03-24,299.1400146484375,304.20001220703125,298.32000732421875,304.1000061035156,298.6942138671875,24484500,-1.3354763040218245,3.8244332657892555,23.687776052389438,20.44293887047546,-5.15990956981108,3.2448371819139794,1,0,8.69176295448762
2022-03-25,305.2300109863281,305.5,299.2900085449219,303.67999267578125,298.2816467285156,22566500,-1.2649490460225365,3.6031557739713516,23.651324118518403,20.478390641172066,-4.8681048199938886,3.172933477346337,1,0,8.51449356165254
2022-03-28,304.3299865722656,310.79998779296875,304.3299865722656,310.70001220703125,305.1769104003906,29578200,-1.0741537148759903,3.3997944918475542,23.64586917081749,20.51339040393058,-4.473948206723545,3.132478766886912,1,0,8.41488652989454
2022-03-29,313.9100036621094,315.82000732421875,309.04998779296875,315.4100036621094,309.80316162109375,30393400,-0.8093760044609439,3.2167870789645763,23.66073345646663,20.54816767522932,-4.02616308342552,3.1125657812373113,1,0,8.297396029979863
2022-03-30,313.760009765625,315.95001220703125,311.5799865722656,313.8599853515625,308.2806701660156,28163600,-0.5839401272853593,3.051538069997188,23.66775098315469,20.58263820901855,-3.635478197282547,3.085112774136139,1,0,8.016869573153357
